term,course,user,date,time,lat,lon
E2014,99008,933,2014-10-06,09-45,55.778999569243155,12.517050939031563
E2014,99008,933,2014-10-06,10-00,55.7792773798517,12.516767202531799
E2014,99008,933,2014-10-06,10-15,55.77938566846713,12.51659512719039
E2014,99008,933,2014-10-06,10-30,55.7795152648868,12.516541738219715
E2014,99008,933,2014-10-06,10-45,55.77924008599186,12.516550159032152
E2014,99008,713,2014-10-06,09-00,55.78882965753013,12.51544468015155
E2014,99008,713,2014-10-06,09-15,55.78862976277302,12.515262686558016
E2014,99008,713,2014-10-06,09-30,55.78845009780443,12.51547597496228
E2014,99008,713,2014-10-06,09-45,55.78848905015189,12.515506741772663
E2014,99008,713,2014-10-06,10-00,55.78853916910022,12.515670163968407
E2014,99008,713,2014-10-06,10-15,55.78883605879274,12.51563741955858
E2014,99008,713,2014-10-06,10-30,55.78855799959747,12.515550670114175
E2014,99008,713,2014-10-06,10-45,55.78838391011157,12.515746699907424
E2014,99008,408,2014-10-06,09-00,55.78567507505429,12.524998681790999
E2014,99008,408,2014-10-06,09-15,55.78592221763944,12.525001307708788
E2014,99008,408,2014-10-06,09-30,55.785905916963586,12.524982533669176
E2014,99008,408,2014-10-06,09-45,55.78611560952145,12.524887327758133
E2014,99008,408,2014-10-06,10-00,55.78622555541017,12.525076117952771
E2014,99008,408,2014-10-06,10-15,55.786478576456496,12.524873371274584
E2014,99008,408,2014-10-06,10-30,55.78629594754134,12.52497624981907
E2014,99008,408,2014-10-06,10-45,55.786329045585404,12.524862730816945
E2014,99008,446,2014-10-06,09-00,55.78498176630756,12.527213547112826
E2014,99008,446,2014-10-06,09-15,55.78485183616982,12.527220346187338
E2014,99008,446,2014-10-06,09-30,55.7850855026556,12.527280545714513
E2014,99008,446,2014-10-06,09-45,55.78492749436529,12.527578115181049
E2014,99008,446,2014-10-06,10-00,55.78521552498197,12.527473562250556
E2014,99008,446,2014-10-06,10-15,55.78523973261649,12.527277156561459
E2014,99008,446,2014-10-06,10-30,55.78550690809759,12.527479781977098
E2014,99008,446,2014-10-06,10-45,55.78569558227341,12.527770220011279
E2014,99008,837,2014-10-06,09-00,55.77992566966921,12.510222603324678
E2014,99008,837,2014-10-06,09-15,55.77983677055351,12.510050424006458
E2014,99008,837,2014-10-06,09-30,55.78001788988796,12.50993591601774
E2014,99008,837,2014-10-06,09-45,55.77995636243655,12.510200455696959
E2014,99008,837,2014-10-06,10-00,55.78003251100669,12.510229935600709
E2014,99008,837,2014-10-06,10-15,55.78009485115747,12.509997811480396
E2014,99008,837,2014-10-06,10-30,55.78027074536841,12.50971488398209
E2014,99008,837,2014-10-06,10-45,55.78006326172651,12.509840480729682
E2014,99008,10,2014-10-06,09-00,55.784277446783506,12.524868874321436
E2014,99008,10,2014-10-06,09-15,55.784433766700936,12.525040845050373
E2014,99008,10,2014-10-06,09-30,55.78465474741305,12.524916153918149
E2014,99008,10,2014-10-06,09-45,55.78477348350399,12.525213530569927
E2014,99008,10,2014-10-06,10-00,55.784835027808974,12.52514853131932
E2014,99008,10,2014-10-06,10-15,55.78490121182805,12.524961106090563
E2014,99008,10,2014-10-06,10-30,55.78509272018534,12.525085387660903
E2014,99008,10,2014-10-06,10-45,55.78479829078708,12.524885785483336
E2014,99008,541,2014-10-06,09-00,55.78581991657701,12.51578687432858
E2014,99008,541,2014-10-06,09-15,55.78587936738105,12.515878455259445
E2014,99008,541,2014-10-06,09-30,55.785901721209626,12.515878435806224
E2014,99008,541,2014-10-06,09-45,55.785838394351735,12.515901527547745
E2014,99008,541,2014-10-06,10-00,55.785566268157936,12.515813636338045
E2014,99008,541,2014-10-06,10-15,55.785744542016815,12.515870272300946
E2014,99008,541,2014-10-06,10-30,55.78545957235183,12.516098256389261
E2014,99008,541,2014-10-06,10-45,55.785245703028835,12.516154909365886
E2014,99008,653,2014-10-06,09-00,55.78267251814665,12.524347561393803
E2014,99008,653,2014-10-06,09-15,55.782625355598285,12.52406177065088
E2014,99008,653,2014-10-06,09-30,55.78282970054874,12.524144180016975
E2014,99008,653,2014-10-06,09-45,55.782767549182964,12.523882542119342
E2014,99008,653,2014-10-06,10-00,55.78258462783982,12.524159285408837
E2014,99008,653,2014-10-06,10-15,55.782541908778796,12.524387742533484
E2014,99008,653,2014-10-06,10-30,55.782744772870856,12.52426639657295
E2014,99008,653,2014-10-06,10-45,55.7828704193517,12.523996083324663
E2014,99008,117,2014-10-13,09-00,55.778950316134214,12.523815162152342
E2014,99008,117,2014-10-13,09-15,55.77892751196282,12.523941494871197
E2014,99008,117,2014-10-13,09-30,55.77864927573063,12.523711261842573
E2014,99008,117,2014-10-13,09-45,55.77892526247792,12.523881974026832
E2014,99008,117,2014-10-13,10-00,55.77914030872023,12.523649647817235
E2014,99008,117,2014-10-13,10-15,55.77930621160479,12.523396470612717
E2014,99008,117,2014-10-13,10-30,55.77919686256224,12.52336255633179
E2014,99008,117,2014-10-13,10-45,55.7789152334868,12.523413696195378
E2014,99008,751,2014-10-13,09-00,55.79013599103191,12.522512844612866
E2014,99008,751,2014-10-13,09-15,55.789989467980284,12.52247196199493
E2014,99008,751,2014-10-13,09-30,55.78988820793874,12.522182021348085
E2014,99008,751,2014-10-13,09-45,55.789666416209585,12.522314452432138
E2014,99008,751,2014-10-13,10-00,55.78963639583564,12.522029069326546
E2014,99008,751,2014-10-13,10-15,55.78975739214296,12.5220308503654
E2014,99008,751,2014-10-13,10-30,55.7897763435333,12.522080112364756
E2014,99008,751,2014-10-13,10-45,55.789762908078565,12.522003371219421
E2014,99008,303,2014-10-13,09-00,55.77914993251444,12.52526625665508
E2014,99008,303,2014-10-13,09-15,55.779051392904634,12.525186384520918
E2014,99008,303,2014-10-13,09-30,55.778959913068235,12.524988604285415
E2014,99008,303,2014-10-13,09-45,55.778725209361504,12.52528852096377
E2014,99008,303,2014-10-13,10-00,55.77867468261233,12.52554890956086
E2014,99008,303,2014-10-13,10-15,55.778822182413066,12.525653512893788
E2014,99008,303,2014-10-13,10-30,55.778686965024946,12.525841193292544
E2014,99008,303,2014-10-13,10-45,55.77892640297031,12.526083859199922
E2014,99008,562,2014-10-13,09-00,55.78006202334924,12.516226233422326
E2014,99008,562,2014-10-13,09-15,55.78014633008108,12.516204147527807
E2014,99008,562,2014-10-13,09-30,55.780441303088175,12.516048894803385
E2014,99008,562,2014-10-13,09-45,55.78048605775479,12.51584908131536
E2014,99008,562,2014-10-13,10-00,55.78077214358184,12.515644298119689
E2014,99008,562,2014-10-13,10-15,55.78093523179351,12.515755819583
E2014,99008,562,2014-10-13,10-30,55.78105914695504,12.515542655029659
E2014,99008,562,2014-10-13,10-45,55.78131518306243,12.515550078418705
E2014,99008,578,2014-10-13,09-00,55.79094264010009,12.51264334156659
E2014,99008,578,2014-10-13,09-15,55.79094647382293,12.512588378668362
E2014,99008,578,2014-10-13,09-30,55.79097314749897,12.512440117075291
E2014,99008,578,2014-10-13,09-45,55.79102126053416,12.512580187180275
E2014,99008,578,2014-10-13,10-00,55.79104175225276,12.512528696624878
E2014,99008,578,2014-10-13,10-15,55.79113644171207,12.512392308245715
E2014,99008,578,2014-10-13,10-30,55.79137365682611,12.512493658288228
E2014,99008,578,2014-10-13,10-45,55.791123768500306,12.512400584571221
E2014,99008,14,2014-10-13,09-00,55.78361685729372,12.524465529399025
E2014,99008,14,2014-10-13,09-15,55.783628531833116,12.524266320344845
E2014,99008,14,2014-10-13,09-30,55.78343975894426,12.52442311367832
E2014,99008,14,2014-10-13,09-45,55.78326988006206,12.524441606378996
E2014,99008,14,2014-10-13,10-00,55.78325473423786,12.524403328597144
E2014,99008,14,2014-10-13,10-15,55.783202680817254,12.524605361247394
E2014,99008,14,2014-10-13,10-30,55.783152540673335,12.524763518573652
E2014,99008,14,2014-10-13,10-45,55.783201995884305,12.524566248693557
E2014,99008,900,2014-10-13,09-00,55.779062105758825,12.527061054237164
E2014,99008,900,2014-10-13,09-15,55.77905481345197,12.52679066134689
E2014,99008,900,2014-10-13,09-30,55.779031422483875,12.526493868523398
E2014,99008,900,2014-10-13,09-45,55.779289323018865,12.526750649797126
E2014,99008,900,2014-10-13,10-00,55.779051976149745,12.526882335971228
E2014,99008,900,2014-10-13,10-15,55.77927990030596,12.526896987637882
E2014,99008,900,2014-10-13,10-30,55.779091432451985,12.527157104586145
E2014,99008,900,2014-10-13,10-45,55.77879423910414,12.527434719089841
E2014,99008,933,2014-10-13,09-00,55.791386961758924,12.522418183136022
E2014,99008,933,2014-10-13,09-15,55.79153732933365,12.522199607858374
E2014,99008,933,2014-10-13,09-30,55.791382998715015,12.522286077433323
E2014,99008,933,2014-10-13,09-45,55.79123615754558,12.522510036298865
E2014,99008,933,2014-10-13,10-00,55.79129739413435,12.522577705031996
E2014,99008,933,2014-10-13,10-15,55.79110733747058,12.52247866309641
E2014,99008,933,2014-10-13,10-30,55.791154053520394,12.522255471451524
E2014,99008,933,2014-10-13,10-45,55.79105490358941,12.522264522019377
E2014,99008,713,2014-10-13,09-00,55.7909336584364,12.516906030330048
E2014,99008,713,2014-10-13,09-15,55.79093954415312,12.516996355447462
E2014,99008,713,2014-10-13,09-30,55.79092939093798,12.517165624982729
E2014,99008,713,2014-10-13,09-45,55.790749334406236,12.516884282976115
E2014,99008,713,2014-10-13,10-00,55.790762447961896,12.516601650997108
E2014,99008,713,2014-10-13,10-15,55.7906418265984,12.516343221976838
E2014,99008,713,2014-10-13,10-30,55.79092842080572,12.516264087532873
E2014,99008,713,2014-10-13,10-45,55.7909066912913,12.516395153388276
E2014,99008,408,2014-10-13,09-00,55.790526745521866,12.529744484091786
E2014,99008,408,2014-10-13,09-15,55.79041817970786,12.529446239410152
E2014,99008,408,2014-10-13,09-30,55.790552735749976,12.529202385675738
E2014,99008,408,2014-10-13,09-45,55.79070412970952,12.529455590514917
E2014,99008,408,2014-10-13,10-00,55.79057154721706,12.52963141412788
E2014,99008,408,2014-10-13,10-15,55.79057016058612,12.5298940533716
E2014,99008,408,2014-10-13,10-30,55.79032645406145,12.529646380825236
E2014,99008,408,2014-10-13,10-45,55.7905081663513,12.52945328068464
E2014,99008,446,2014-10-13,09-00,55.7854608608886,12.520075086294579
E2014,99008,446,2014-10-13,09-15,55.78522387171712,12.52010096545722
E2014,99008,446,2014-10-13,09-30,55.78494848604103,12.520104827249558
E2014,99008,446,2014-10-13,09-45,55.78500851221297,12.520393893290132
E2014,99008,446,2014-10-13,10-00,55.78510283500643,12.520681061124943
E2014,99008,446,2014-10-13,10-15,55.78481774453018,12.520651629875585
E2014,99008,446,2014-10-13,10-30,55.78452167430232,12.52057498187745
E2014,99008,446,2014-10-13,10-45,55.78431408500221,12.520396650214627
E2014,99008,837,2014-10-13,09-00,55.780365667524485,12.515410340288234
E2014,99008,837,2014-10-13,09-15,55.78052566640351,12.515226462159541
E2014,99008,837,2014-10-13,09-30,55.78050088417338,12.515048009768009
E2014,99008,837,2014-10-13,09-45,55.78060086870504,12.514880014876153
E2014,99008,837,2014-10-13,10-00,55.780421835322755,12.51487763407757
E2014,99008,837,2014-10-13,10-15,55.78058363716072,12.514811346519839
E2014,99008,837,2014-10-13,10-30,55.780556876370085,12.514639741463828
E2014,99008,837,2014-10-13,10-45,55.78043466819484,12.514678092058011
E2014,99008,10,2014-10-13,09-00,55.78129328350391,12.519892220200843
E2014,99008,10,2014-10-13,09-15,55.78116868633076,12.519644131283682
E2014,99008,10,2014-10-13,09-30,55.781267409121774,12.519509344681996
E2014,99008,10,2014-10-13,09-45,55.78106019031794,12.519768813454952
E2014,99008,10,2014-10-13,10-00,55.780905211660055,12.519827508953819
E2014,99008,10,2014-10-13,10-15,55.78096931219757,12.519667617138126
E2014,99008,10,2014-10-13,10-30,55.780900671576184,12.51994609248017
E2014,99008,10,2014-10-13,10-45,55.78115584081528,12.519927070645664
E2014,99008,541,2014-10-13,09-00,55.78572544826767,12.52003252425396
E2014,99008,541,2014-10-13,09-15,55.78584250586047,12.520043022384307
E2014,99008,541,2014-10-13,09-30,55.78584861738645,12.519875117406846
E2014,99008,541,2014-10-13,09-45,55.78573869905415,12.519676437528737
E2014,99008,541,2014-10-13,10-00,55.78550634222764,12.519950192657996
E2014,99008,541,2014-10-13,10-15,55.78538916308715,12.520035748007691
E2014,99008,541,2014-10-13,10-30,55.785161559820395,12.520108405782777
E2014,99008,541,2014-10-13,10-45,55.78489069519989,12.519839004547967
E2014,99008,653,2014-10-13,09-00,55.78791184284037,12.520674544284372
E2014,99008,653,2014-10-13,09-15,55.78772216759451,12.520468597586543
E2014,99008,653,2014-10-13,09-30,55.78760581589205,12.520620206261444
E2014,99008,653,2014-10-13,09-45,55.78782792495891,12.52072893018505
E2014,99008,653,2014-10-13,10-00,55.78795503557038,12.520933091765599
E2014,99008,653,2014-10-13,10-15,55.78772709951836,12.521021676261935
E2014,99008,653,2014-10-13,10-30,55.78785698445884,12.52077745878629
E2014,99008,653,2014-10-13,10-45,55.78804082084953,12.520835050704957
E2014,99008,117,2014-10-20,09-00,55.7864500086273,12.526221920896676
E2014,99008,117,2014-10-20,09-15,55.786488506053644,12.526142475357391
E2014,99008,117,2014-10-20,09-30,55.78637602025699,12.525992206910564
E2014,99008,117,2014-10-20,09-45,55.78626093059868,12.526129040423248
E2014,99008,117,2014-10-20,10-00,55.786356635219484,12.526205628915639
E2014,99008,117,2014-10-20,10-15,55.78661190126066,12.525926950586955
E2014,99008,117,2014-10-20,10-30,55.7867788456121,12.525927585962503
E2014,99008,117,2014-10-20,10-45,55.786952615196626,12.525794844487608
E2014,99008,751,2014-10-20,09-00,55.788848519477064,12.525475545228087
E2014,99008,751,2014-10-20,09-15,55.78908101674802,12.525244907072057
E2014,99008,751,2014-10-20,09-30,55.789136059574005,12.52500419840762
E2014,99008,751,2014-10-20,09-45,55.789101998574985,12.525060296393626
E2014,99008,751,2014-10-20,10-00,55.78922572988549,12.524874022384454
E2014,99008,751,2014-10-20,10-15,55.78901954456962,12.525051301787755
E2014,99008,751,2014-10-20,10-30,55.78879185352035,12.52491893074434
E2014,99008,751,2014-10-20,10-45,55.78885811903678,12.525071615273186
E2014,99008,303,2014-10-20,09-00,55.789412738315605,12.526786817652017
E2014,99008,303,2014-10-20,09-15,55.78938062186238,12.527054138469548
E2014,99008,303,2014-10-20,09-30,55.789498038111596,12.527337131449578
E2014,99008,303,2014-10-20,09-45,55.78960294891341,12.527423791223175
E2014,99008,303,2014-10-20,10-00,55.789417160421195,12.52759698052599
E2014,99008,303,2014-10-20,10-15,55.789638274442396,12.527593102371211
E2014,99008,303,2014-10-20,10-30,55.78953291293024,12.527887149526986
E2014,99008,303,2014-10-20,10-45,55.78924174781348,12.527604990178377
E2014,99008,562,2014-10-20,09-00,55.78392706853474,12.528015565765502
E2014,99008,562,2014-10-20,09-15,55.78385551125782,12.528070563854282
E2014,99008,562,2014-10-20,09-30,55.783656515454204,12.528128158508455
E2014,99008,562,2014-10-20,09-45,55.783525892614044,12.528152045332808
E2014,99008,562,2014-10-20,10-00,55.78336339871835,12.527960496995721
E2014,99008,562,2014-10-20,10-15,55.78321998817187,12.528121182023602
E2014,99008,562,2014-10-20,10-30,55.78343997464299,12.527913338697193
E2014,99008,562,2014-10-20,10-45,55.783168688894975,12.527851487231379
E2014,99008,578,2014-10-20,09-00,55.790353459583685,12.50894301016601
E2014,99008,578,2014-10-20,09-15,55.79037335332281,12.509034531116216
E2014,99008,578,2014-10-20,09-30,55.79051167552754,12.50874083859543
E2014,99008,578,2014-10-20,09-45,55.79079909908138,12.508923149176495
E2014,99008,578,2014-10-20,10-00,55.79093777665732,12.508861634613707
E2014,99008,578,2014-10-20,10-15,55.79116659906304,12.50893853426936
E2014,99008,578,2014-10-20,10-30,55.7913858894835,12.509040153076349
E2014,99008,578,2014-10-20,10-45,55.79114664277469,12.508968703622466
E2014,99008,14,2014-10-20,09-00,55.783899158948564,12.517627240839543
E2014,99008,14,2014-10-20,09-15,55.78369258433545,12.517559331239351
E2014,99008,14,2014-10-20,09-30,55.78384830414099,12.517507191289884
E2014,99008,14,2014-10-20,09-45,55.78359230693241,12.517533112190913
E2014,99008,14,2014-10-20,10-00,55.783876415142544,12.51730945586548
E2014,99008,14,2014-10-20,10-15,55.784044433103425,12.517154495721796
E2014,99008,14,2014-10-20,10-30,55.7839778071267,12.517358799594197
E2014,99008,14,2014-10-20,10-45,55.78410442466317,12.517452818018615
E2014,99008,900,2014-10-20,09-00,55.77988553533964,12.512712962914355
E2014,99008,900,2014-10-20,09-15,55.77961653795172,12.51294933081497
E2014,99008,900,2014-10-20,09-30,55.77949139585816,12.512952811534724
E2014,99008,900,2014-10-20,09-45,55.77969432128466,12.513136878171359
E2014,99008,900,2014-10-20,10-00,55.779522010380404,12.513351817119956
E2014,99008,900,2014-10-20,10-15,55.77969890343284,12.513372484089704
E2014,99008,900,2014-10-20,10-30,55.77995101652395,12.51342383225845
E2014,99008,900,2014-10-20,10-45,55.7798893730348,12.513178765700511
E2014,99008,933,2014-10-20,09-00,55.7847559450009,12.509565864780797
E2014,99008,933,2014-10-20,09-15,55.78479480047323,12.50983411044802
E2014,99008,933,2014-10-20,09-30,55.78486817742739,12.50955656203551
E2014,99008,933,2014-10-20,09-45,55.78486755756583,12.509840716386185
E2014,99008,933,2014-10-20,10-00,55.785062976459486,12.509646556902583
E2014,99008,933,2014-10-20,10-15,55.78479106768809,12.509734989326956
E2014,99008,933,2014-10-20,10-30,55.78500174417648,12.509940121796193
E2014,99008,933,2014-10-20,10-45,55.78508191695679,12.509965635625777
E2014,99008,713,2014-10-20,09-00,55.779870085966465,12.519989017147987
E2014,99008,713,2014-10-20,09-15,55.77963026620087,12.519994675975006
E2014,99008,713,2014-10-20,09-30,55.779877112714075,12.520057562842458
E2014,99008,713,2014-10-20,09-45,55.77995776425318,12.520259627794301
E2014,99008,713,2014-10-20,10-00,55.779911274016804,12.52012511895676
E2014,99008,713,2014-10-20,10-15,55.779622640906005,12.520283408771954
E2014,99008,713,2014-10-20,10-30,55.77967593611822,12.520009195281494
E2014,99008,713,2014-10-20,10-45,55.77980012807145,12.519937689363509
E2014,99008,408,2014-10-20,09-00,55.78596525485484,12.511278795530279
E2014,99008,408,2014-10-20,09-15,55.786084183487255,12.511224205655358
E2014,99008,408,2014-10-20,09-30,55.78618888272937,12.511464519127518
E2014,99008,408,2014-10-20,09-45,55.78593669167216,12.511617446670513
E2014,99008,408,2014-10-20,10-00,55.78611641125346,12.511328679603624
E2014,99008,408,2014-10-20,10-15,55.785826861942965,12.511071167423834
E2014,99008,408,2014-10-20,10-30,55.7856912152518,12.510865301616827
E2014,99008,408,2014-10-20,10-45,55.785622345371856,12.51064321167658
E2014,99008,446,2014-10-20,09-00,55.79169141830525,12.530273844545043
E2014,99008,446,2014-10-20,09-15,55.79164502109005,12.530547905446442
E2014,99008,446,2014-10-20,09-30,55.791720286978546,12.530589351446967
E2014,99008,446,2014-10-20,09-45,55.791827960296374,12.530316036863498
E2014,99008,446,2014-10-20,10-00,55.79209023297315,12.530230055912002
E2014,99008,446,2014-10-20,10-15,55.792020573621095,12.53051804386694
E2014,99008,446,2014-10-20,10-30,55.79205102502539,12.530552924200181
E2014,99008,446,2014-10-20,10-45,55.79221520675762,12.53077776228604
E2014,99008,837,2014-10-20,09-00,55.78084606933323,12.51868906402587
E2014,99008,837,2014-10-20,09-15,55.780711482409714,12.518446316913467
E2014,99008,837,2014-10-20,09-30,55.78073377882028,12.518598800784662
E2014,99008,837,2014-10-20,09-45,55.780811452041455,12.518527323773528
E2014,99008,837,2014-10-20,10-00,55.78104829127738,12.51825527488874
E2014,99008,837,2014-10-20,10-15,55.781002759141195,12.518043213148307
E2014,99008,837,2014-10-20,10-30,55.78124767808796,12.517844793102405
E2014,99008,837,2014-10-20,10-45,55.78143630346885,12.517712971092042
E2014,99008,10,2014-10-20,09-00,55.77946520641844,12.512175636759347
E2014,99008,10,2014-10-20,09-15,55.77923880118818,12.51201515733706
E2014,99008,10,2014-10-20,09-30,55.779086016539665,12.512196396875854
E2014,99008,10,2014-10-20,09-45,55.77920206496277,12.512264167887855
E2014,99008,10,2014-10-20,10-00,55.779293771593686,12.512257536270909
E2014,99008,10,2014-10-20,10-15,55.779021485645956,12.511963921319726
E2014,99008,10,2014-10-20,10-30,55.77912049891086,12.511787962036337
E2014,99008,10,2014-10-20,10-45,55.7788351711781,12.511905140740437
E2014,99008,541,2014-10-20,09-00,55.78183074742899,12.525326670097337
E2014,99008,541,2014-10-20,09-15,55.78193289089177,12.525402247162354
E2014,99008,541,2014-10-20,09-30,55.782065338881026,12.525432651377882
E2014,99008,541,2014-10-20,09-45,55.78216134024837,12.525396909010142
E2014,99008,541,2014-10-20,10-00,55.78231691645392,12.525475987254405
E2014,99008,541,2014-10-20,10-15,55.78241354319721,12.525379180669018
E2014,99008,541,2014-10-20,10-30,55.78269059259428,12.525613549255901
E2014,99008,541,2014-10-20,10-45,55.7825964164605,12.525691168968255
E2014,99008,653,2014-10-20,09-00,55.78264093463176,12.516535432804682
E2014,99008,653,2014-10-20,09-15,55.782410011640025,12.516295874570758
E2014,99008,653,2014-10-20,09-30,55.78211636447534,12.516414551458036
E2014,99008,653,2014-10-20,09-45,55.78182966602935,12.516141131528236
E2014,99008,653,2014-10-20,10-00,55.78167354701616,12.516217971107453
E2014,99008,653,2014-10-20,10-15,55.78178484600982,12.515987430775871
E2014,99008,653,2014-10-20,10-30,55.78200802350937,12.51605265028528
E2014,99008,653,2014-10-20,10-45,55.78223693861885,12.516159435701637
E2014,99008,117,2014-10-27,09-00,55.791571297789666,12.52650772039345
E2014,99008,117,2014-10-27,09-15,55.79161394626651,12.526450103191289
E2014,99008,117,2014-10-27,09-30,55.791323090050845,12.526334574161119
E2014,99008,117,2014-10-27,09-45,55.7912252509095,12.526204465441392
E2014,99008,117,2014-10-27,10-00,55.791135905802946,12.526304777399227
E2014,99008,117,2014-10-27,10-15,55.79126604849154,12.526528008623531
E2014,99008,117,2014-10-27,10-30,55.7914671620532,12.52679131988596
E2014,99008,117,2014-10-27,10-45,55.79131719860464,12.526532870377087
E2014,99008,751,2014-10-27,09-00,55.791498822968194,12.520180918736987
E2014,99008,751,2014-10-27,09-15,55.79170931390348,12.5201230812368
E2014,99008,751,2014-10-27,09-30,55.7917247613996,12.520231393400644
E2014,99008,751,2014-10-27,09-45,55.7917613263641,12.520163475412739
E2014,99008,751,2014-10-27,10-00,55.79202140101198,12.52028665611778
E2014,99008,751,2014-10-27,10-15,55.79204150875159,12.520108458996209
E2014,99008,751,2014-10-27,10-30,55.79206960811938,12.519838993040917
E2014,99008,751,2014-10-27,10-45,55.79215803946536,12.519901029998355
E2014,99008,303,2014-10-27,09-00,55.78855681371724,12.509888162921099
E2014,99008,303,2014-10-27,09-15,55.78881997558987,12.510149544251233
E2014,99008,303,2014-10-27,09-30,55.78879667750533,12.510232111965875
E2014,99008,303,2014-10-27,09-45,55.789075895760114,12.510491365002244
E2014,99008,303,2014-10-27,10-00,55.789369157614765,12.510435513733977
E2014,99008,303,2014-10-27,10-15,55.78936031057438,12.510456538263066
E2014,99008,303,2014-10-27,10-30,55.78935031917941,12.510420716158732
E2014,99008,303,2014-10-27,10-45,55.7895694418486,12.510395661707776
E2014,99008,562,2014-10-27,09-00,55.78255871696006,12.516114738160699
E2014,99008,562,2014-10-27,09-15,55.782414068365014,12.515858988565027
E2014,99008,562,2014-10-27,09-30,55.78242608828859,12.516095814183231
E2014,99008,562,2014-10-27,09-45,55.7823845216879,12.516374607155516
E2014,99008,562,2014-10-27,10-00,55.78210657284235,12.516243134587661
E2014,99008,562,2014-10-27,10-15,55.78236502006119,12.51595143140192
E2014,99008,562,2014-10-27,10-30,55.782176378594755,12.515844145680441
E2014,99008,562,2014-10-27,10-45,55.78231407097788,12.516101148932597
E2014,99008,578,2014-10-27,09-00,55.785504741885205,12.525937109604273
E2014,99008,578,2014-10-27,09-15,55.78571816844807,12.525928078442302
E2014,99008,578,2014-10-27,09-30,55.78600129338545,12.525844096278789
E2014,99008,578,2014-10-27,09-45,55.785707219063994,12.525897418913521
E2014,99008,578,2014-10-27,10-00,55.785690912311,12.52578622772714
E2014,99008,578,2014-10-27,10-15,55.78551043701061,12.526039466736025
E2014,99008,578,2014-10-27,10-30,55.78533871075959,12.526126162637818
E2014,99008,578,2014-10-27,10-45,55.785322543115775,12.526025708339917
E2014,99008,14,2014-10-27,09-00,55.78637908813037,12.523432895537345
E2014,99008,14,2014-10-27,09-15,55.78634007811242,12.523316867908669
E2014,99008,14,2014-10-27,09-30,55.78619768393194,12.523612200379656
E2014,99008,14,2014-10-27,09-45,55.786001126820025,12.523414974872288
E2014,99008,14,2014-10-27,10-00,55.78572239993422,12.523497175418672
E2014,99008,14,2014-10-27,10-15,55.785572588613434,12.523422488309915
E2014,99008,14,2014-10-27,10-30,55.78529514318506,12.523152583488914
E2014,99008,14,2014-10-27,10-45,55.78547771104355,12.523059075885087
E2014,99008,900,2014-10-27,09-00,55.78645457969827,12.510631412101867
E2014,99008,900,2014-10-27,09-15,55.786633293998435,12.510357525702041
E2014,99008,900,2014-10-27,09-30,55.78658655203974,12.510218170116913
E2014,99008,900,2014-10-27,09-45,55.78654451808161,12.51008138024758
E2014,99008,900,2014-10-27,10-00,55.78626483562786,12.509816936700716
E2014,99008,900,2014-10-27,10-15,55.7861940034372,12.509599334069671
E2014,99008,900,2014-10-27,10-30,55.78649376894809,12.50988815899112
E2014,99008,900,2014-10-27,10-45,55.78673882741382,12.509597096251031
E2014,99008,933,2014-10-27,09-00,55.79129945849781,12.51625962445511
E2014,99008,933,2014-10-27,09-15,55.79107388527141,12.5161860150119
E2014,99008,933,2014-10-27,09-30,55.79129528787047,12.516132124093284
E2014,99008,933,2014-10-27,09-45,55.79151165928844,12.51630407539973
E2014,99008,933,2014-10-27,10-00,55.79162399174119,12.516486892450864
E2014,99008,933,2014-10-27,10-15,55.79190698949782,12.516429291863474
E2014,99008,933,2014-10-27,10-30,55.792079087582536,12.516627566505353
E2014,99008,933,2014-10-27,10-45,55.79227634874198,12.516352689133543
E2014,99008,713,2014-10-27,09-00,55.791947456563115,12.529409559346503
E2014,99008,713,2014-10-27,09-15,55.792173057626115,12.529620030550237
E2014,99008,713,2014-10-27,09-30,55.79229731852137,12.529728851392333
E2014,99008,713,2014-10-27,09-45,55.79246263280356,12.529842091544806
E2014,99008,713,2014-10-27,10-00,55.7922649673847,12.529607237582104
E2014,99008,713,2014-10-27,10-15,55.79245774728969,12.52947094666556
E2014,99008,713,2014-10-27,10-30,55.79269440960967,12.529349291919674
E2014,99008,713,2014-10-27,10-45,55.79239869152394,12.529313261963917
E2014,99008,408,2014-10-27,09-00,55.78770997076355,12.512001627963159
E2014,99008,408,2014-10-27,09-15,55.78742446818212,12.511714395600386
E2014,99008,408,2014-10-27,09-30,55.78717890917733,12.511558679102846
E2014,99008,408,2014-10-27,09-45,55.78690911139982,12.511537062683157
E2014,99008,408,2014-10-27,10-00,55.78716191063397,12.511809474749967
E2014,99008,408,2014-10-27,10-15,55.78734345881748,12.51202858181013
E2014,99008,408,2014-10-27,10-30,55.787201154525675,12.511889223749407
E2014,99008,408,2014-10-27,10-45,55.787193442018705,12.512014153752101
E2014,99008,446,2014-10-27,09-00,55.78453119088025,12.51197934615028
E2014,99008,446,2014-10-27,09-15,55.78482829292219,12.512249436424947
E2014,99008,446,2014-10-27,09-30,55.784546312845464,12.512039553867066
E2014,99008,446,2014-10-27,09-45,55.78427764909685,12.512133370400951
E2014,99008,446,2014-10-27,10-00,55.78421165220782,12.512318601580589
E2014,99008,446,2014-10-27,10-15,55.78446936497253,12.51219722219852
E2014,99008,446,2014-10-27,10-30,55.78458730067187,12.512113405372718
